,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
10158,29980,201706280400,55.0,,,12.777777777777777
10159,29980,201706280500,58.0,,,14.444444444444445
10160,29980,201706280600,60.0,60.0,50.0,15.555555555555555
10161,29980,201706280700,62.0,,,16.666666666666668
10162,29980,201706280800,64.0,,,17.77777777777778
10163,29980,201706280900,65.0,,,18.333333333333332
10164,29980,201706281000,65.0,,,18.333333333333332
10165,29980,201706281100,67.0,,,19.444444444444443
10166,29980,201706281200,66.0,,,18.88888888888889
10167,29980,201706281300,67.0,,,19.444444444444443
10168,29980,201706281400,66.0,,,18.88888888888889
10169,29980,201706281500,67.0,,,19.444444444444443
10170,29980,201706281600,66.0,,,18.88888888888889
10171,29980,201706281700,63.0,,,17.22222222222222
10172,29980,201706281800,60.0,68.0,60.0,15.555555555555555
10173,29980,201706281900,58.0,,,14.444444444444445
10174,29980,201706282000,56.0,,,13.333333333333332
10175,29980,201706282100,54.0,,,12.222222222222221
10176,29980,201706282200,53.0,,,11.666666666666666
10177,29980,201706282300,50.0,,,10.0
10178,29980,201706290000,49.0,,,9.444444444444445
10179,29980,201706290100,47.0,,,8.333333333333334
10180,29980,201706290200,48.0,,,8.88888888888889
10181,29980,201706290300,53.0,,,11.666666666666666
10182,29980,201706290400,58.0,,,14.444444444444445
10183,29980,201706290500,59.0,,,15.0
10184,29980,201706290600,61.0,61.0,47.0,16.11111111111111
10185,29980,201706290700,63.0,,,17.22222222222222
10186,29980,201706290800,64.0,,,17.77777777777778
10187,29980,201706290900,65.0,,,18.333333333333332
10188,29980,201706291000,67.0,,,19.444444444444443
10189,29980,201706291100,67.0,,,19.444444444444443
10190,29980,201706291200,68.0,,,20.0
10191,29980,201706291300,68.0,,,20.0
10192,29980,201706291400,66.0,,,18.88888888888889
10193,29980,201706291500,67.0,,,19.444444444444443
10194,29980,201706291600,67.0,,,19.444444444444443
10195,29980,201706291700,66.0,,,18.88888888888889
10196,29980,201706291800,65.0,69.0,61.0,18.333333333333332
10197,29980,201706291900,64.0,,,17.77777777777778
10198,29980,201706292000,63.0,,,17.22222222222222
10199,29980,201706292100,63.0,,,17.22222222222222
10200,29980,201706292200,62.0,,,16.666666666666668
10201,29980,201706292300,61.0,,,16.11111111111111
10202,29980,201706300000,60.0,,,15.555555555555555
10203,29980,201706300100,58.0,,,14.444444444444445
10204,29980,201706300200,58.0,,,14.444444444444445
10205,29980,201706300300,58.0,,,14.444444444444445
10206,29980,201706300400,59.0,,,15.0
10207,29980,201706300500,60.0,,,15.555555555555555
10208,29980,201706300600,61.0,65.0,58.0,16.11111111111111
10209,29980,201706300700,63.0,,,17.22222222222222
10210,29980,201706300800,64.0,,,17.77777777777778
10211,29980,201706301000,66.0,,,18.88888888888889
10212,29980,201706301100,67.0,,,19.444444444444443
10213,29980,201706301200,66.0,,,18.88888888888889
10214,29980,201706301300,67.0,,,19.444444444444443
10215,29980,201706301400,66.0,,,18.88888888888889
10216,29980,201706301500,66.0,,,18.88888888888889
10217,29980,201706301600,65.0,,,18.333333333333332
10218,29980,201706301700,65.0,,,18.333333333333332
10219,29980,201706301800,65.0,68.0,61.0,18.333333333333332
10220,29980,201706301900,65.0,,,18.333333333333332
10221,29980,201706302000,61.0,,,16.11111111111111
10222,29980,201706302100,63.0,,,17.22222222222222
10223,29980,201706302200,62.0,,,16.666666666666668
10224,29980,201706302300,61.0,,,16.11111111111111
10225,29980,201707010000,59.0,,,15.0
10226,29980,201707010100,57.0,,,13.88888888888889
10227,29980,201707010200,57.0,,,13.88888888888889
10228,29980,201707010300,56.0,,,13.333333333333332
10229,29980,201707010400,56.0,,,13.333333333333332
10230,29980,201707010500,57.0,,,13.88888888888889
10231,29980,201707010600,57.0,65.0,56.0,13.88888888888889
10232,29980,201707010700,58.0,,,14.444444444444445
10233,29980,201707010800,58.0,,,14.444444444444445
10234,29980,201707010900,59.0,,,15.0
10235,29980,201707011000,57.0,,,13.88888888888889
10236,29980,201707011100,57.0,,,13.88888888888889
10237,29980,201707011200,56.0,,,13.333333333333332
10238,29980,201707011300,56.0,,,13.333333333333332
10239,29980,201707011400,57.0,,,13.88888888888889
10240,29980,201707011500,56.0,,,13.333333333333332
10241,29980,201707011600,58.0,,,14.444444444444445
10242,29980,201707011700,57.0,,,13.88888888888889
10243,29980,201707011800,56.0,59.0,56.0,13.333333333333332
10244,29980,201707011900,56.0,,,13.333333333333332
10245,29980,201707012000,57.0,,,13.88888888888889
10246,29980,201707012100,58.0,,,14.444444444444445
10247,29980,201707012200,58.0,,,14.444444444444445
10248,29980,201707012300,59.0,,,15.0
10249,29980,201707020000,59.0,,,15.0
10250,29980,201707020100,59.0,,,15.0
10251,29980,201707020200,59.0,,,15.0
10252,29980,201707020300,59.0,,,15.0
10253,29980,201707020400,59.0,,,15.0
10254,29980,201707020500,59.0,,,15.0
10255,29980,201707020600,59.0,60.0,56.0,15.0
10256,29980,201707020700,60.0,,,15.555555555555555
10257,29980,201707020800,62.0,,,16.666666666666668
10258,29980,201707020900,63.0,,,17.22222222222222
10259,29980,201707021000,64.0,,,17.77777777777778
10260,29980,201707021100,65.0,,,18.333333333333332
10261,29980,201707021200,65.0,,,18.333333333333332
10262,29980,201707021300,66.0,,,18.88888888888889
10263,29980,201707021400,66.0,,,18.88888888888889
10264,29980,201707021500,65.0,,,18.333333333333332
10265,29980,201707021600,65.0,,,18.333333333333332
10266,29980,201707021700,64.0,,,17.77777777777778
10267,29980,201707021800,62.0,67.0,60.0,16.666666666666668
10268,29980,201707021900,60.0,,,15.555555555555555
10269,29980,201707022000,60.0,,,15.555555555555555
10270,29980,201707022100,59.0,,,15.0
10271,29980,201707022200,59.0,,,15.0
10272,29980,201707022300,58.0,,,14.444444444444445
10273,29980,201707030000,58.0,,,14.444444444444445
10274,29980,201707030100,57.0,,,13.88888888888889
10275,29980,201707030200,57.0,,,13.88888888888889
10276,29980,201707030300,57.0,,,13.88888888888889
10277,29980,201707030400,58.0,,,14.444444444444445
10278,29980,201707030500,58.0,,,14.444444444444445
10279,29980,201707030600,59.0,62.0,57.0,15.0
10280,29980,201707030700,57.0,,,13.88888888888889
10281,29980,201707030800,56.0,,,13.333333333333332
10282,29980,201707030900,58.0,,,14.444444444444445
10283,29980,201707031000,58.0,,,14.444444444444445
10284,29980,201707031100,59.0,,,15.0
10285,29980,201707031200,58.0,,,14.444444444444445
10286,29980,201707031300,64.0,,,17.77777777777778
10287,29980,201707031400,62.0,,,16.666666666666668
10288,29980,201707031600,61.0,,,16.11111111111111
10289,29980,201707031700,59.0,,,15.0
10290,29980,201707031800,58.0,64.0,56.0,14.444444444444445
10291,29980,201707031900,56.0,,,13.333333333333332
10292,29980,201707032000,55.0,,,12.777777777777777
10293,29980,201707032100,54.0,,,12.222222222222221
10294,29980,201707032200,55.0,,,12.777777777777777
10295,29980,201707032300,55.0,,,12.777777777777777
10296,29980,201707040000,54.0,,,12.222222222222221
10297,29980,201707040100,53.0,,,11.666666666666666
10298,29980,201707040200,54.0,,,12.222222222222221
10299,29980,201707040300,54.0,,,12.222222222222221
10300,29980,201707040400,56.0,,,13.333333333333332
10301,29980,201707040500,58.0,,,14.444444444444445
10302,29980,201707040600,58.0,60.0,53.0,14.444444444444445
10303,29980,201707040700,59.0,,,15.0
10304,29980,201707040800,60.0,,,15.555555555555555
10305,29980,201707040900,60.0,,,15.555555555555555
10306,29980,201707041000,57.0,,,13.88888888888889
10307,29980,201707041100,60.0,,,15.555555555555555
10308,29980,201707041200,61.0,,,16.11111111111111
10309,29980,201707041300,63.0,,,17.22222222222222
10310,29980,201707041400,62.0,,,16.666666666666668
10311,29980,201707041500,61.0,,,16.11111111111111
10312,29980,201707041600,58.0,,,14.444444444444445
10313,29980,201707041700,58.0,,,14.444444444444445
10314,29980,201707041800,57.0,65.0,56.0,13.88888888888889
10315,29980,201707041900,56.0,,,13.333333333333332
10316,29980,201707042000,56.0,,,13.333333333333332
10317,29980,201707042100,54.0,,,12.222222222222221
10318,29980,201707042200,55.0,,,12.777777777777777
10319,29980,201707042300,55.0,,,12.777777777777777
10320,29980,201707050000,55.0,,,12.777777777777777
10321,29980,201707050100,55.0,,,12.777777777777777
10322,29980,201707050200,55.0,,,12.777777777777777
10323,29980,201707050300,55.0,,,12.777777777777777
10324,29980,201707050400,55.0,,,12.777777777777777
10325,29980,201707050500,55.0,,,12.777777777777777
10326,29980,201707050600,56.0,57.0,54.0,13.333333333333332
10327,29980,201707050700,56.0,,,13.333333333333332
10328,29980,201707050800,58.0,,,14.444444444444445
10329,29980,201707050900,58.0,,,14.444444444444445
10330,29980,201707051000,60.0,,,15.555555555555555
10331,29980,201707051100,63.0,,,17.22222222222222
10332,29980,201707051200,64.0,,,17.77777777777778
10333,29980,201707051300,63.0,,,17.22222222222222
10334,29980,201707051400,62.0,,,16.666666666666668
10335,29980,201707051500,61.0,,,16.11111111111111
10336,29980,201707051600,63.0,,,17.22222222222222
10337,29980,201707051700,59.0,,,15.0
10338,29980,201707051800,58.0,64.0,55.0,14.444444444444445
10339,29980,201707051900,56.0,,,13.333333333333332
10340,29980,201707052000,53.0,,,11.666666666666666
10341,29980,201707052100,50.0,,,10.0
10342,29980,201707052200,49.0,,,9.444444444444445
10343,29980,201707052300,49.0,,,9.444444444444445
10344,29980,201707060000,49.0,,,9.444444444444445
10345,29980,201707060100,48.0,,,8.88888888888889
10346,29980,201707060200,47.0,,,8.333333333333334
10347,29980,201707060300,47.0,,,8.333333333333334
10348,29980,201707060400,49.0,,,9.444444444444445
10349,29980,201707060500,51.0,,,10.555555555555555
10350,29980,201707060600,51.0,58.0,47.0,10.555555555555555
10351,29980,201707060700,53.0,,,11.666666666666666
10352,29980,201707060800,55.0,,,12.777777777777777
10353,29980,201707060900,57.0,,,13.88888888888889
10354,29980,201707061000,58.0,,,14.444444444444445
10355,29980,201707061100,55.0,,,12.777777777777777
10356,29980,201707061200,58.0,,,14.444444444444445
10357,29980,201707061300,60.0,,,15.555555555555555
10358,29980,201707061400,59.0,,,15.0
10359,29980,201707061500,59.0,,,15.0
10360,29980,201707061600,55.0,,,12.777777777777777
10361,29980,201707061700,57.0,,,13.88888888888889
10362,29980,201707061800,52.0,62.0,51.0,11.11111111111111
10363,29980,201707061900,53.0,,,11.666666666666666
10364,29980,201707062000,51.0,,,10.555555555555555
10365,29980,201707062100,47.0,,,8.333333333333334
10366,29980,201707062200,47.0,,,8.333333333333334
10367,29980,201707062300,47.0,,,8.333333333333334
10368,29980,201707070000,47.0,,,8.333333333333334
10369,29980,201707070100,46.0,,,7.777777777777778
10370,29980,201707070200,47.0,,,8.333333333333334
10371,29980,201707070300,49.0,,,9.444444444444445
10372,29980,201707070400,52.0,,,11.11111111111111
10373,29980,201707070500,55.0,,,12.777777777777777
10374,29980,201707070600,58.0,59.0,46.0,14.444444444444445
10375,29980,201707070700,60.0,,,15.555555555555555
10376,29980,201707070800,64.0,,,17.77777777777778
10377,29980,201707070900,65.0,,,18.333333333333332
10378,29980,201707071000,67.0,,,19.444444444444443
10379,29980,201707071100,63.0,,,17.22222222222222
10380,29980,201707071200,66.0,,,18.88888888888889
10381,29980,201707071300,65.0,,,18.333333333333332
10382,29980,201707071400,67.0,,,19.444444444444443
10383,29980,201707071500,65.0,,,18.333333333333332
10384,29980,201707071600,63.0,,,17.22222222222222
10385,29980,201707071700,63.0,,,17.22222222222222
10386,29980,201707071800,61.0,68.0,58.0,16.11111111111111
10387,29980,201707071900,61.0,,,16.11111111111111
10388,29980,201707072000,58.0,,,14.444444444444445
10389,29980,201707072100,58.0,,,14.444444444444445
10390,29980,201707072200,55.0,,,12.777777777777777
10391,29980,201707072300,53.0,,,11.666666666666666
10392,29980,201707080000,53.0,,,11.666666666666666
10393,29980,201707080100,52.0,,,11.11111111111111
10394,29980,201707080200,52.0,,,11.11111111111111
10395,29980,201707080300,54.0,,,12.222222222222221
10396,29980,201707080400,56.0,,,13.333333333333332
10397,29980,201707080500,61.0,,,16.11111111111111
10398,29980,201707080600,64.0,65.0,52.0,17.77777777777778
10399,29980,201707080700,66.0,,,18.88888888888889
10400,29980,201707080800,68.0,,,20.0
10401,29980,201707080900,61.0,,,16.11111111111111
10402,29980,201707081000,64.0,,,17.77777777777778
10403,29980,201707081100,63.0,,,17.22222222222222
10404,29980,201707081200,66.0,,,18.88888888888889
10405,29980,201707081300,62.0,,,16.666666666666668
10406,29980,201707081400,70.0,,,21.11111111111111
10407,29980,201707081500,67.0,,,19.444444444444443
10408,29980,201707081600,65.0,,,18.333333333333332
10409,29980,201707081700,67.0,,,19.444444444444443
10410,29980,201707081800,65.0,72.0,61.0,18.333333333333332
10411,29980,201707081900,61.0,,,16.11111111111111
10412,29980,201707082000,60.0,,,15.555555555555555
10413,29980,201707082100,58.0,,,14.444444444444445
10414,29980,201707082200,58.0,,,14.444444444444445
10415,29980,201707082300,58.0,,,14.444444444444445
10416,29980,201707090000,56.0,,,13.333333333333332
10417,29980,201707090100,56.0,,,13.333333333333332
10418,29980,201707090200,55.0,,,12.777777777777777
10419,29980,201707090300,58.0,,,14.444444444444445
10420,29980,201707090400,59.0,,,15.0
10421,29980,201707090500,61.0,,,16.11111111111111
10422,29980,201707090600,64.0,65.0,54.0,17.77777777777778
10423,29980,201707090700,63.0,,,17.22222222222222
10424,29980,201707090800,65.0,,,18.333333333333332
10425,29980,201707090900,66.0,,,18.88888888888889
10426,29980,201707091000,68.0,,,20.0
10427,29980,201707091100,68.0,,,20.0
10428,29980,201707091200,68.0,,,20.0
10429,29980,201707091300,68.0,,,20.0
10430,29980,201707091400,69.0,,,20.555555555555554
10431,29980,201707091500,71.0,,,21.666666666666668
10432,29980,201707091600,68.0,,,20.0
10433,29980,201707091700,66.0,,,18.88888888888889
10434,29980,201707091800,64.0,71.0,62.0,17.77777777777778
10435,29980,201707091900,63.0,,,17.22222222222222
10436,29980,201707092000,61.0,,,16.11111111111111
10437,29980,201707092100,59.0,,,15.0
10438,29980,201707092200,58.0,,,14.444444444444445
10439,29980,201707092300,56.0,,,13.333333333333332
10440,29980,201707100000,54.0,,,12.222222222222221
10441,29980,201707100100,54.0,,,12.222222222222221
10442,29980,201707100200,54.0,,,12.222222222222221
10443,29980,201707100300,57.0,,,13.88888888888889
10444,29980,201707100400,62.0,,,16.666666666666668
10445,29980,201707100500,65.0,,,18.333333333333332
10446,29980,201707100600,68.0,68.0,54.0,20.0
10447,29980,201707100700,68.0,,,20.0
10448,29980,201707100800,67.0,,,19.444444444444443
10449,29980,201707100900,68.0,,,20.0
10450,29980,201707101000,69.0,,,20.555555555555554
10451,29980,201707101100,68.0,,,20.0
10452,29980,201707101200,71.0,,,21.666666666666668
10453,29980,201707101300,71.0,,,21.666666666666668
10454,29980,201707101400,72.0,,,22.22222222222222
10455,29980,201707101500,71.0,,,21.666666666666668
10456,29980,201707101600,69.0,,,20.555555555555554
10457,29980,201707101700,68.0,,,20.0
10458,29980,201707101800,66.0,72.0,66.0,18.88888888888889
10459,29980,201707101900,64.0,,,17.77777777777778
10460,29980,201707102000,62.0,,,16.666666666666668
10461,29980,201707102100,60.0,,,15.555555555555555
10462,29980,201707102200,59.0,,,15.0
10463,29980,201707102300,59.0,,,15.0
10464,29980,201707110000,59.0,,,15.0
10465,29980,201707110100,59.0,,,15.0
10466,29980,201707110200,59.0,,,15.0
10467,29980,201707110300,59.0,,,15.0
10468,29980,201707110400,62.0,,,16.666666666666668
10469,29980,201707110500,62.0,,,16.666666666666668
10470,29980,201707110600,64.0,66.0,59.0,17.77777777777778
10471,29980,201707110700,64.0,,,17.77777777777778
10472,29980,201707110800,63.0,,,17.22222222222222
10473,29980,201707110900,64.0,,,17.77777777777778
10474,29980,201707111000,64.0,,,17.77777777777778
10475,29980,201707111100,66.0,,,18.88888888888889
10476,29980,201707111200,66.0,,,18.88888888888889
10477,29980,201707111300,64.0,,,17.77777777777778
10478,29980,201707111400,64.0,,,17.77777777777778
10479,29980,201707111500,62.0,,,16.666666666666668
10480,29980,201707111600,61.0,,,16.11111111111111
10481,29980,201707111700,61.0,,,16.11111111111111
10482,29980,201707111800,61.0,66.0,61.0,16.11111111111111
10483,29980,201707111900,62.0,,,16.666666666666668
10484,29980,201707112000,62.0,,,16.666666666666668
10485,29980,201707112100,63.0,,,17.22222222222222
10486,29980,201707112200,63.0,,,17.22222222222222
10487,29980,201707112300,63.0,,,17.22222222222222
10488,29980,201707120000,62.0,,,16.666666666666668
10489,29980,201707120100,60.0,,,15.555555555555555
10490,29980,201707120200,59.0,,,15.0
10491,29980,201707120300,59.0,,,15.0
10492,29980,201707120400,59.0,,,15.0
10493,29980,201707120500,59.0,,,15.0
10494,29980,201707120600,60.0,64.0,59.0,15.555555555555555
10495,29980,201707120700,60.0,,,15.555555555555555
10496,29980,201707120800,62.0,,,16.666666666666668
10497,29980,201707120900,62.0,,,16.666666666666668
10498,29980,201707121000,64.0,,,17.77777777777778
10499,29980,201707121100,63.0,,,17.22222222222222
10500,29980,201707121200,66.0,,,18.88888888888889
10501,29980,201707121300,69.0,,,20.555555555555554
10502,29980,201707121400,66.0,,,18.88888888888889
10503,29980,201707121500,67.0,,,19.444444444444443
10504,29980,201707121600,66.0,,,18.88888888888889
10505,29980,201707121700,64.0,,,17.77777777777778
10506,29980,201707121800,63.0,70.0,60.0,17.22222222222222
10507,29980,201707121900,61.0,,,16.11111111111111
10508,29980,201707122000,59.0,,,15.0
10509,29980,201707122100,58.0,,,14.444444444444445
10510,29980,201707122200,57.0,,,13.88888888888889
10511,29980,201707122300,57.0,,,13.88888888888889
10512,29980,201707130000,57.0,,,13.88888888888889
10513,29980,201707130100,58.0,,,14.444444444444445
10514,29980,201707130200,58.0,,,14.444444444444445
10515,29980,201707130300,58.0,,,14.444444444444445
10516,29980,201707130400,59.0,,,15.0
10517,29980,201707130500,60.0,,,15.555555555555555
10518,29980,201707130600,59.0,63.0,56.0,15.0
10519,29980,201707130700,61.0,,,16.11111111111111
10520,29980,201707130800,62.0,,,16.666666666666668
10521,29980,201707130900,66.0,,,18.88888888888889
10522,29980,201707131000,65.0,,,18.333333333333332
10523,29980,201707131100,63.0,,,17.22222222222222
10524,29980,201707131200,60.0,,,15.555555555555555
10525,29980,201707131300,59.0,,,15.0
10526,29980,201707131400,58.0,,,14.444444444444445
10527,29980,201707131500,59.0,,,15.0
10528,29980,201707131600,56.0,,,13.333333333333332
10529,29980,201707131700,55.0,,,12.777777777777777
10530,29980,201707131800,55.0,67.0,55.0,12.777777777777777
10531,29980,201707131900,55.0,,,12.777777777777777
10532,29980,201707132000,55.0,,,12.777777777777777
10533,29980,201707132100,53.0,,,11.666666666666666
10534,29980,201707132200,52.0,,,11.11111111111111
10535,29980,201707132300,52.0,,,11.11111111111111
10536,29980,201707140000,51.0,,,10.555555555555555
10537,29980,201707140100,51.0,,,10.555555555555555
10538,29980,201707140200,51.0,,,10.555555555555555
10539,29980,201707140300,52.0,,,11.11111111111111
10540,29980,201707140400,53.0,,,11.666666666666666
10541,29980,201707140500,56.0,,,13.333333333333332
10542,29980,201707140600,57.0,57.0,50.0,13.88888888888889
10543,29980,201707140700,59.0,,,15.0
10544,29980,201707140800,61.0,,,16.11111111111111
10545,29980,201707140900,64.0,,,17.77777777777778
10546,29980,201707141000,64.0,,,17.77777777777778
10547,29980,201707141100,66.0,,,18.88888888888889
10548,29980,201707141200,68.0,,,20.0
10549,29980,201707141300,68.0,,,20.0
10550,29980,201707141400,68.0,,,20.0
10551,29980,201707141500,68.0,,,20.0
10552,29980,201707141600,67.0,,,19.444444444444443
10553,29980,201707141700,65.0,,,18.333333333333332
10554,29980,201707141800,62.0,69.0,57.0,16.666666666666668
10555,29980,201707141900,59.0,,,15.0
10556,29980,201707142000,55.0,,,12.777777777777777
10557,29980,201707142100,54.0,,,12.222222222222221
10558,29980,201707142200,52.0,,,11.11111111111111
10559,29980,201707142300,51.0,,,10.555555555555555
10560,29980,201707150000,49.0,,,9.444444444444445
10561,29980,201707150100,48.0,,,8.88888888888889
10562,29980,201707150200,47.0,,,8.333333333333334
10563,29980,201707150300,50.0,,,10.0
10564,29980,201707150400,55.0,,,12.777777777777777
10565,29980,201707150500,60.0,,,15.555555555555555
10566,29980,201707150600,62.0,62.0,47.0,16.666666666666668
10567,29980,201707150700,65.0,,,18.333333333333332
10568,29980,201707150800,68.0,,,20.0
10569,29980,201707150900,65.0,,,18.333333333333332
10570,29980,201707151000,69.0,,,20.555555555555554
10571,29980,201707151100,69.0,,,20.555555555555554
10572,29980,201707151200,70.0,,,21.11111111111111
10573,29980,201707151300,71.0,,,21.666666666666668
10574,29980,201707151400,72.0,,,22.22222222222222
10575,29980,201707151500,72.0,,,22.22222222222222
10576,29980,201707151600,71.0,,,21.666666666666668
10577,29980,201707151700,70.0,,,21.11111111111111
10578,29980,201707151800,68.0,72.0,62.0,20.0
10579,29980,201707151900,64.0,,,17.77777777777778
10580,29980,201707152000,60.0,,,15.555555555555555
10581,29980,201707152100,58.0,,,14.444444444444445
10582,29980,201707152200,56.0,,,13.333333333333332
10583,29980,201707152300,55.0,,,12.777777777777777
10584,29980,201707160000,54.0,,,12.222222222222221
10585,29980,201707160100,55.0,,,12.777777777777777
10586,29980,201707160200,52.0,,,11.11111111111111
10587,29980,201707160300,56.0,,,13.333333333333332
10588,29980,201707160400,58.0,,,14.444444444444445
10589,29980,201707160500,62.0,,,16.666666666666668
10590,29980,201707160600,65.0,68.0,52.0,18.333333333333332
10591,29980,201707160700,68.0,,,20.0
10592,29980,201707160800,70.0,,,21.11111111111111
10593,29980,201707160900,71.0,,,21.666666666666668
10594,29980,201707161000,69.0,,,20.555555555555554
10595,29980,201707161100,70.0,,,21.11111111111111
10596,29980,201707161200,73.0,,,22.77777777777778
10597,29980,201707161300,73.0,,,22.77777777777778
10598,29980,201707161400,73.0,,,22.77777777777778
10599,29980,201707161500,72.0,,,22.22222222222222
10600,29980,201707161600,70.0,,,21.11111111111111
10601,29980,201707161700,68.0,,,20.0
10602,29980,201707161800,66.0,73.0,65.0,18.88888888888889
10603,29980,201707161900,64.0,,,17.77777777777778
10604,29980,201707162000,61.0,,,16.11111111111111
10605,29980,201707162100,59.0,,,15.0
10606,29980,201707162200,57.0,,,13.88888888888889
10607,29980,201707162300,56.0,,,13.333333333333332
10608,29980,201707170000,56.0,,,13.333333333333332
10609,29980,201707170100,56.0,,,13.333333333333332
10610,29980,201707170200,58.0,,,14.444444444444445
10611,29980,201707170300,60.0,,,15.555555555555555
10612,29980,201707170400,60.0,,,15.555555555555555
10613,29980,201707170500,60.0,,,15.555555555555555
10614,29980,201707170600,61.0,66.0,56.0,16.11111111111111
10615,29980,201707170700,60.0,,,15.555555555555555
10616,29980,201707170800,59.0,,,15.0
10617,29980,201707171000,58.0,,,14.444444444444445
10618,29980,201707171100,58.0,,,14.444444444444445
10619,29980,201707171200,60.0,,,15.555555555555555
10620,29980,201707171300,62.0,,,16.666666666666668
10621,29980,201707171400,65.0,,,18.333333333333332
10622,29980,201707171600,64.0,,,17.77777777777778
10623,29980,201707171700,62.0,,,16.666666666666668
10624,29980,201707171800,61.0,66.0,58.0,16.11111111111111
10625,29980,201707171900,61.0,,,16.11111111111111
10626,29980,201707172000,58.0,,,14.444444444444445
10627,29980,201707172200,54.0,,,12.222222222222221
10628,29980,201707172300,53.0,,,11.666666666666666
10629,29980,201707180000,52.0,,,11.11111111111111
10630,29980,201707180100,52.0,,,11.11111111111111
10631,29980,201707180200,52.0,,,11.11111111111111
10632,29980,201707180400,55.0,,,12.777777777777777
10633,29980,201707180500,58.0,,,14.444444444444445
10634,29980,201707180600,60.0,62.0,52.0,15.555555555555555
10635,29980,201707180700,62.0,,,16.666666666666668
10636,29980,201707180800,65.0,,,18.333333333333332
10637,29980,201707181000,65.0,,,18.333333333333332
10638,29980,201707181100,66.0,,,18.88888888888889
10639,29980,201707181200,60.0,,,15.555555555555555
10640,29980,201707181300,59.0,,,15.0
10641,29980,201707181400,61.0,,,16.11111111111111
10642,29980,201707181600,66.0,,,18.88888888888889
10643,29980,201707181700,64.0,,,17.77777777777778
10644,29980,201707181800,62.0,68.0,55.0,16.666666666666668
10645,29980,201707181900,60.0,,,15.555555555555555
10646,29980,201707182000,58.0,,,14.444444444444445
10647,29980,201707182200,54.0,,,12.222222222222221
10648,29980,201707182300,53.0,,,11.666666666666666
10649,29980,201707190000,51.0,,,10.555555555555555
10650,29980,201707190100,51.0,,,10.555555555555555
10651,29980,201707190200,50.0,,,10.0
10652,29980,201707190400,54.0,,,12.222222222222221
10653,29980,201707190500,56.0,,,13.333333333333332
10654,29980,201707190600,58.0,62.0,50.0,14.444444444444445
10655,29980,201707190700,59.0,,,15.0
10656,29980,201707190800,61.0,,,16.11111111111111
10657,29980,201707191000,55.0,,,12.777777777777777
10658,29980,201707191100,57.0,,,13.88888888888889
10659,29980,201707191200,61.0,,,16.11111111111111
10660,29980,201707191300,60.0,,,15.555555555555555
10661,29980,201707191400,60.0,,,15.555555555555555
10662,29980,201707191600,59.0,,,15.0
10663,29980,201707191700,58.0,,,14.444444444444445
10664,29980,201707191800,58.0,62.0,55.0,14.444444444444445
10665,29980,201707191900,57.0,,,13.88888888888889
10666,29980,201707192000,56.0,,,13.333333333333332
10667,29980,201707192200,55.0,,,12.777777777777777
10668,29980,201707192300,55.0,,,12.777777777777777
10669,29980,201707200000,55.0,,,12.777777777777777
10670,29980,201707200100,54.0,,,12.222222222222221
10671,29980,201707200200,54.0,,,12.222222222222221
10672,29980,201707200300,54.0,,,12.222222222222221
10673,29980,201707200400,55.0,,,12.777777777777777
10674,29980,201707200500,56.0,,,13.333333333333332
10675,29980,201707200600,57.0,58.0,54.0,13.88888888888889
10676,29980,201707200700,58.0,,,14.444444444444445
10677,29980,201707200800,59.0,,,15.0
10678,29980,201707200900,60.0,,,15.555555555555555
10679,29980,201707201000,60.0,,,15.555555555555555
10680,29980,201707201100,57.0,,,13.88888888888889
10681,29980,201707201200,61.0,,,16.11111111111111
10682,29980,201707201300,63.0,,,17.22222222222222
10683,29980,201707201400,64.0,,,17.77777777777778
10684,29980,201707201500,62.0,,,16.666666666666668
10685,29980,201707201600,63.0,,,17.22222222222222
10686,29980,201707201700,61.0,,,16.11111111111111
10687,29980,201707201800,61.0,67.0,56.0,16.11111111111111
10688,29980,201707201900,57.0,,,13.88888888888889
10689,29980,201707202000,58.0,,,14.444444444444445
10690,29980,201707202100,58.0,,,14.444444444444445
10691,29980,201707202200,57.0,,,13.88888888888889
10692,29980,201707202300,53.0,,,11.666666666666666
10693,29980,201707210000,51.0,,,10.555555555555555
10694,29980,201707210100,51.0,,,10.555555555555555
10695,29980,201707210200,49.0,,,9.444444444444445
10696,29980,201707210300,53.0,,,11.666666666666666
10697,29980,201707210400,56.0,,,13.333333333333332
10698,29980,201707210500,59.0,,,15.0
10699,29980,201707210600,61.0,61.0,49.0,16.11111111111111
10700,29980,201707210700,63.0,,,17.22222222222222
10701,29980,201707210800,62.0,,,16.666666666666668
10702,29980,201707210900,64.0,,,17.77777777777778
10703,29980,201707211000,64.0,,,17.77777777777778
10704,29980,201707211100,65.0,,,18.333333333333332
10705,29980,201707211200,67.0,,,19.444444444444443
10706,29980,201707211300,69.0,,,20.555555555555554
10707,29980,201707211400,70.0,,,21.11111111111111
10708,29980,201707211500,69.0,,,20.555555555555554
10709,29980,201707211600,69.0,,,20.555555555555554
10710,29980,201707211700,65.0,,,18.333333333333332
10711,29980,201707211800,64.0,70.0,60.0,17.77777777777778
10712,29980,201707211900,62.0,,,16.666666666666668
10713,29980,201707212000,59.0,,,15.0
10714,29980,201707212100,55.0,,,12.777777777777777
10715,29980,201707212200,55.0,,,12.777777777777777
